CUSTOMER_ID,EMAIL_ID,FIRST_NAME,LAST_NAME,OCCUPATION,AGE,AGE_CATEGORY,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
90045,kellydavid@example.com,Madison,Gutierrez,Blue-Collar,29,20-29,4,261.53,65.38,10.98,2.75,26-06-2021,24-10-2021,30,1,0,1,0,0,0,2,1,0,59.09,0,0,0,96.19,106.25,1,0,0,3,59.09,0,0,202.44,0,0,4,0,0,0,261.53,0
90057,jennifermartin@example.net,Michael,Cook,Student,20,20-29,2,261.49,130.75,4.99,2.5,01-04-2021,01-04-2021,0,207,0,0,0,2,0,0,0,0,0,0,261.49,0,0,0,2,0,0,0,261.49,0,0,0,0,2,0,0,0,261.49,0,0
90164,tjohnson@example.com,Stephen,Tapia,Lawyer,30,30-39,3,261,87,17.8,5.93,22-05-2020,24-10-2021,173.33,1,0,0,0,1,1,0,1,0,0,0,100.59,44.24,0,116.17,0,0,1,2,0,0,44.24,216.76,0,1,2,0,0,100.59,160.41,0
90346,sean60@example.com,Melanie,Hill,Clerical,26,20-29,3,260.73,86.91,11.98,3.99,26-04-2021,24-10-2021,60.33,1,2,0,0,0,0,0,1,104.99,0,0,0,0,0,155.74,0,0,0,3,0,0,0,260.73,0,3,0,0,0,260.73,0,0
90359,yespinoza@example.com,Robert,Adams,Home Maker,32,30-39,3,260.64,86.88,4.99,1.66,14-03-2021,24-10-2021,74.67,1,0,0,1,0,0,0,2,0,0,50,0,0,0,210.64,1,1,0,1,50,83.99,0,126.65,0,1,1,1,0,50,126.65,83.99
90568,wgregory@example.net,Laura,Torres,Blue-Collar,46,40-49,2,260,130,0,0,18-03-2014,16-06-2021,1323.5,131,0,1,1,0,0,0,0,0,75,185,0,0,0,0,0,0,2,0,0,0,260,0,0,0,1,1,0,0,185,75
90666,fellison@example.net,George,Moore,Doctor,31,30-39,3,259.98,86.66,11.98,3.99,15-10-2021,24-10-2021,3,1,0,0,0,0,1,0,2,0,0,0,0,70.74,0,189.24,0,1,1,1,0,70.74,84.99,104.25,1,1,1,0,104.25,70.74,84.99,0
90688,tlopez@example.org,Brandon,Morgan,Lawyer,24,20-29,2,259.98,129.99,9.98,4.99,23-10-2021,24-10-2021,0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,129.99,129.99,0,0,1,1,0,0,129.99,129.99,0,2,0,0,0,259.98,0,0
90766,baileymatthew@example.net,Jeremy,Smith,Student,19,19 & below,4,259.97,64.99,16.97,4.24,21-08-2019,24-10-2021,198.75,1,0,0,2,0,0,0,2,0,0,143.98,0,0,0,115.99,1,0,2,1,79.99,0,122.99,56.99,0,1,2,1,0,59,120.98,79.99
90777,lisakaiser@example.net,Douglas,Davis,Blue-Collar,28,20-29,7,259.96,37.14,19.96,2.85,08-06-2020,24-10-2021,71.86,1,1,1,1,0,1,0,3,75.39,44.99,52.19,0,25.5,0,61.89,1,1,2,3,32.99,75.39,70.49,81.09,0,3,2,2,0,81.09,108.38,70.49
90784,gregory30@example.com,Laura,Pacheco,Professional,50,50 and above,2,259.84,129.92,10.94,5.47,09-03-2015,12-05-2021,1128,166,1,0,1,0,0,0,0,54.85,0,204.99,0,0,0,0,0,2,0,0,0,259.84,0,0,2,0,0,0,259.84,0,0,0
90789,ttorres@example.org,Benjamin,Griffin,Professional,44,40-49,6,259.82,43.3,19.92,3.32,30-07-2014,27-06-2021,420.67,120,0,0,2,0,0,1,3,0,0,91.44,0,0,48.99,119.39,0,1,0,5,0,48.99,0,210.83,0,0,0,6,0,0,0,259.82
90792,fisherfrank@example.net,Morgan,Hall,Clerical,25,20-29,2,259.78,129.89,2.28,1.14,07-09-2021,24-10-2021,23.5,1,0,1,0,0,0,0,1,0,69.78,0,0,0,0,190,1,0,0,1,69.78,0,0,190,0,0,2,0,0,0,259.78,0
90811,shane52@example.net,Michele,Patton,Student,25,20-29,4,259.58,64.9,9.98,2.5,26-03-2021,01-04-2021,1.5,207,0,0,0,3,1,0,0,0,0,0,184.19,75.39,0,0,3,0,0,1,184.19,0,0,75.39,0,0,1,3,0,0,75.39,184.19
90836,martharodriguez@example.org,Mark,Bradley,Manager,43,40-49,3,259.48,86.49,10.98,3.66,01-11-2014,08-05-2021,793.33,170,1,0,0,0,0,2,0,75.99,0,0,0,0,183.49,0,2,1,0,0,159.99,99.49,0,0,2,0,0,1,183.49,0,0,75.99
91215,stephaniebaker@example.net,Max,Moore,Professional,58,50 and above,4,258.19,64.55,4.99,1.25,01-04-2021,01-04-2021,0,207,0,0,0,4,0,0,0,0,0,0,258.19,0,0,0,4,0,0,0,258.19,0,0,0,4,0,0,0,258.19,0,0,0
91235,bgonzalez@example.org,Dana,Rose,Lawyer,30,30-39,2,258.1,129.05,1,0.5,21-01-2020,24-10-2021,321,1,0,1,0,0,0,0,1,0,54.1,0,0,0,0,204,0,0,1,1,0,0,54.1,204,0,1,1,0,0,54.1,204,0
91242,xrobbins@example.org,Carlos,Gonzalez,Home Maker,25,20-29,3,258.08,86.03,9.98,3.33,04-01-2021,24-10-2021,97.67,1,1,0,0,0,0,0,2,59.99,0,0,0,0,0,198.09,1,1,0,1,59.99,130.09,0,68,1,0,2,0,59.99,0,198.09,0
91345,ejohnson@example.net,Joshua,Davis,Blue-Collar,30,30-39,3,257.97,85.99,15.97,5.32,14-11-2020,24-10-2021,114.67,1,0,0,0,0,0,1,2,0,0,0,0,0,74.99,182.98,0,1,1,1,0,74.99,104.99,77.99,0,0,2,1,0,0,179.98,77.99
91383,amyroberson@example.net,Zachary,Boyd,Student,20,20-29,5,257.91,51.58,27.91,5.58,15-12-2014,20-04-2021,463.6,188,2,1,0,1,0,0,1,116.94,65.99,0,44.99,0,0,29.99,1,1,3,0,29.99,49.95,177.97,0,0,1,1,3,0,65.99,66.99,124.93
91385,obrown@example.com,Aaron,Hall,Doctor,26,20-29,2,257.8,128.9,7.8,3.9,22-08-2021,24-10-2021,31.5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,257.8,0,0,1,1,0,0,77.81,179.99,0,0,1,1,0,0,179.99,77.81
91620,robert93@example.com,Gina,Gross,Doctor,30,30-39,4,256.98,64.25,10.98,2.75,23-11-2020,24-10-2021,83.75,1,3,0,0,0,0,0,1,175.99,0,0,0,0,0,80.99,0,0,3,1,0,0,175.99,80.99,0,3,1,0,0,175.99,80.99,0
91665,gregoryarnold@example.org,Stephen,Gonzales,Professional,27,20-29,3,256.84,85.61,16.89,5.63,15-11-2014,13-10-2021,841.33,12,0,0,1,0,0,1,1,0,0,141.99,0,0,74.9,39.95,0,2,1,0,0,216.89,39.95,0,0,0,3,0,0,0,256.84,0
91753,baileylisa@example.net,Catherine,Shaw,Lawyer,23,20-29,3,256.47,85.49,14.97,4.99,27-07-2021,24-10-2021,29.67,1,1,1,0,0,0,0,1,79.99,72.49,0,0,0,0,103.99,0,1,0,2,0,79.99,0,176.48,0,0,2,1,0,0,152.48,103.99
91905,amberhanson@example.org,Roy,Hampton,Home Maker,57,50 and above,3,255.99,85.33,10.99,3.66,13-12-2020,01-04-2021,36.33,207,0,0,0,2,0,0,1,0,0,0,166,0,0,89.99,2,1,0,0,166,89.99,0,0,0,0,2,1,0,0,166,89.99
92035,dianegoodman@example.net,Dan,Hull,Lawyer,22,20-29,6,255.94,42.66,29.94,4.99,17-06-2021,24-10-2021,21.5,1,0,1,1,2,1,0,1,0,43.99,43.99,73.98,49.99,0,43.99,0,1,3,2,0,43.99,123.97,87.98,0,3,0,3,0,137.97,0,117.97
92127,courtneybryan@example.org,Catherine,Morales,Home Maker,29,20-29,3,255.3,85.1,1,0.33,28-05-2019,24-10-2021,293.33,1,0,1,0,0,0,0,2,0,36,0,0,0,0,219.3,0,0,0,3,0,0,0,255.3,0,0,3,0,0,0,255.3,0
92164,qgalloway@example.org,Lisa,Tapia,Blue-Collar,45,40-49,2,255.14,127.57,4.99,2.5,06-11-2014,20-05-2021,1193.5,158,0,0,0,2,0,0,0,0,0,0,255.14,0,0,0,1,0,1,0,149,0,106.14,0,0,0,2,0,0,0,255.14,0
92203,scott62@example.net,Sean,Smith,Blue-Collar,27,20-29,1,255,255,0,0,24-10-2021,24-10-2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,255,0,0,0,1,0,0,0,255,0,0,1,0,0,0,255,0
92253,adamscheryl@example.org,Barbara,Lutz,Blue-Collar,26,20-29,2,255,127.5,0,0,20-08-2021,24-10-2021,32.5,1,0,0,0,0,1,0,1,0,0,0,0,175,0,80,0,0,1,1,0,0,175,80,0,0,2,0,0,0,255,0
92358,sabrinalewis@example.com,Alex,Walters,Clerical,30,30-39,2,254.98,127.49,10.98,5.49,08-09-2020,24-10-2021,205.5,1,0,1,0,0,0,0,1,0,129.99,0,0,0,0,124.99,0,1,0,1,0,129.99,0,124.99,0,0,2,0,0,0,254.98,0
92567,sowens@example.com,Maria,Joyce,Blue-Collar,28,20-29,2,254.15,127.08,0,0,03-10-2021,24-10-2021,10.5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,254.15,1,0,0,1,195.5,0,0,58.65,0,0,2,0,0,0,254.15,0
92671,robert46@example.net,Russell,Howell,Doctor,31,30-39,2,253.98,126.99,9.98,4.99,07-04-2020,24-10-2021,282.5,1,0,1,0,0,0,0,1,0,73.99,0,0,0,0,179.99,1,0,0,1,73.99,0,0,179.99,0,0,2,0,0,0,253.98,0
92740,kwelch@example.org,Monique,Bennett,Blue-Collar,43,40-49,3,253.89,84.63,14.89,4.96,04-10-2014,14-04-2021,794.67,194,0,0,1,0,0,1,1,0,0,184.99,0,0,4.95,63.95,1,2,0,0,4.95,248.94,0,0,1,0,0,2,184.99,0,0,68.9
92816,tannerkendra@example.net,Casey,Matthews,Home Maker,22,20-29,4,253.48,63.37,11.98,3,05-12-2014,13-10-2021,626,12,1,0,1,1,1,0,0,85,0,49.49,33.99,85,0,0,2,1,0,1,118.99,49.49,0,85,0,2,2,0,0,134.49,118.99,0
92832,plewis@example.com,Micheal,Bauer,Lawyer,22,20-29,2,253.43,126.72,11.98,5.99,13-05-2021,24-10-2021,82,1,0,0,0,1,0,0,1,0,0,0,44.99,0,0,208.44,0,1,0,1,0,44.99,0,208.44,1,0,1,0,208.44,0,44.99,0
92863,gmayo@example.net,Alexander,Duran,Student,21,20-29,2,253.18,126.59,11.98,5.99,12-09-2020,01-04-2021,100.5,207,0,0,0,1,0,1,0,0,0,0,140.09,0,113.09,0,1,1,0,0,140.09,113.09,0,0,1,1,0,0,113.09,140.09,0,0
92878,ajohnson@example.org,Sean,Schmidt,Lawyer,26,20-29,2,253.15,126.58,0,0,23-10-2021,24-10-2021,0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,169,84.15,0,0,1,1,0,0,169,84.15,0,0,2,0,0,0,253.15,0
92885,jenniferwilson@example.com,Grant,Torres,Home Maker,19,19 & below,2,253.09,126.55,4.99,2.5,01-04-2021,01-04-2021,0,207,0,0,0,2,0,0,0,0,0,0,253.09,0,0,0,2,0,0,0,253.09,0,0,0,0,2,0,0,0,253.09,0,0
92892,wanda20@example.com,Keith,Hays,Lawyer,45,40-49,3,253.08,84.36,10.98,3.66,18-03-2014,24-05-2021,874.67,154,2,1,0,0,0,0,0,224.08,29,0,0,0,0,0,0,0,1,2,0,0,29,224.08,0,0,1,2,0,0,29,224.08
92981,kolson@example.com,Sheila,Brown,Clerical,46,40-49,3,252.98,84.33,9.98,3.33,27-12-2014,23-06-2021,790,124,0,1,1,0,0,1,0,0,80.99,56.99,0,0,115,0,0,0,2,1,0,0,137.98,115,0,0,2,1,0,0,171.99,80.99
93046,seanaustin@example.com,Dennis,Calderon,Professional,18,19 & below,4,252.97,63.24,13.97,3.49,01-03-2014,04-06-2021,663,143,0,0,0,0,2,2,0,0,0,0,0,127.98,124.99,0,2,0,0,2,64.99,0,0,187.98,0,1,2,1,0,0,187.98,64.99
93066,duncanadrienne@example.org,Rebekah,Austin,Professional,47,40-49,6,252.87,42.15,19.92,3.32,21-02-2014,10-07-2021,449.33,107,1,0,0,1,1,2,1,38.7,0,0,33.99,55,39.19,85.99,1,3,2,0,85.99,77.89,88.99,0,0,4,2,0,0,163.88,88.99,0
93106,tammymorris@example.org,Carolyn,Stephens,Lawyer,37,30-39,3,252.5,84.17,105,35,04-07-2021,18-07-2021,4.67,99,1,0,0,0,0,0,2,82.2,0,0,0,0,0,170.3,2,0,1,0,164.4,0,88.1,0,1,1,0,1,88.1,82.2,0,82.2
93114,taylor83@example.net,Shannon,Munoz,Manager,62,50 and above,1,252.49,252.49,4.99,4.99,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,252.49,0,0,0,1,0,0,0,252.49,0,0,0,0,0,1,0,0,0,252.49,0
93152,swhite@example.org,Michelle,Fox,Blue-Collar,56,50 and above,3,252.47,84.16,15.97,5.32,02-06-2020,01-04-2021,101,207,0,1,0,1,0,0,1,0,97.99,0,36.49,0,0,117.99,2,0,1,0,134.48,0,117.99,0,0,0,2,1,0,0,154.48,97.99
93156,wilsontony@example.net,Joseph,Edwards,Blue-Collar,53,50 and above,3,252.47,84.16,14.97,4.99,06-01-2019,01-04-2021,272,207,0,0,0,2,0,0,1,0,0,0,119.48,0,0,132.99,2,1,0,0,178.48,73.99,0,0,0,1,1,1,0,73.99,132.99,45.49
93158,oford@example.net,Robert,Beck,Blue-Collar,60,50 and above,4,252.46,63.12,19.96,4.99,22-11-2020,01-04-2021,32.5,207,0,0,0,2,0,0,2,0,0,0,107.48,0,0,144.98,2,1,1,0,107.48,53.74,91.24,0,0,0,2,2,0,0,144.98,107.48
93166,krista32@example.net,Kathryn,West,Student,23,20-29,2,252.44,126.22,9.94,4.97,06-01-2015,10-06-2021,1173.5,137,0,1,0,1,0,0,0,0,89.95,0,162.49,0,0,0,1,1,0,0,89.95,162.49,0,0,0,0,2,0,0,0,252.44,0
93193,pattersonderrick@example.org,Carla,Snyder,Doctor,38,30-39,4,252.18,63.05,11.98,3,24-06-2014,19-08-2021,653.25,67,0,1,1,2,0,0,0,0,105,64.99,82.19,0,0,0,0,1,2,1,0,64.99,82.19,105,2,0,0,2,82.19,0,0,169.99
93322,christina59@example.net,Nicholas,Mitchell,Professional,56,50 and above,2,251.98,125.99,11.98,5.99,11-06-2020,01-04-2021,147,207,0,0,0,2,0,0,0,0,0,0,251.98,0,0,0,1,1,0,0,180.99,70.99,0,0,1,0,1,0,180.99,0,70.99,0
93439,maria79@example.com,Emily,Mora,Home Maker,24,20-29,3,251.57,83.86,16.97,5.66,27-06-2021,24-10-2021,39.67,1,0,0,1,0,0,0,2,0,0,170.59,0,0,0,80.98,1,0,0,2,170.59,0,0,80.98,0,1,0,2,0,15.99,0,235.58
93686,dianasmith@example.net,Faith,Martin,Student,26,20-29,2,250.98,125.49,11.98,5.99,20-03-2021,01-04-2021,6,207,0,0,0,1,0,1,0,0,0,0,125.99,0,124.99,0,1,0,1,0,125.99,0,124.99,0,0,0,1,1,0,0,125.99,124.99
93764,uwatson@example.net,Holly,Brown,Lawyer,29,20-29,3,250.97,83.66,15.97,5.32,12-04-2021,24-10-2021,65,1,2,0,0,0,0,0,1,180.98,0,0,0,0,0,69.99,0,2,0,1,0,180.98,0,69.99,1,0,1,1,74.99,0,69.99,105.99
93786,lhall@example.org,Leslie,Ward,Home Maker,47,40-49,23,250.82,10.91,94.82,4.12,15-04-2019,03-06-2021,33.91,144,5,10,3,4,1,0,0,53.97,102.92,37.98,47.96,7.99,0,0,7,2,3,11,84.94,24.98,28.98,111.92,2,12,6,3,20.98,127.9,63.96,37.98
93797,bethaguilar@example.com,Gordon,English,Professional,28,20-29,3,250.75,83.58,4.95,1.65,29-11-2014,23-10-2021,840,2,0,0,0,1,0,2,0,0,0,0,65.1,0,185.65,0,0,0,2,1,0,0,158.6,92.15,0,1,1,1,0,93.5,92.15,65.1
93819,scottsandra@example.net,Veronica,Anthony,Lawyer,23,20-29,3,250.63,83.54,9.98,3.33,22-04-2020,24-10-2021,183.33,1,0,1,1,0,0,0,1,0,63.49,136.99,0,0,0,50.15,0,1,1,1,0,63.49,136.99,50.15,0,0,3,0,0,0,250.63,0
93901,gibsonwilliam@example.org,Jeff,Mendez,Blue-Collar,62,50 and above,3,250.18,83.39,9.98,3.33,11-03-2018,01-04-2021,372.33,207,0,0,0,2,0,0,1,0,0,0,156.19,0,0,93.99,2,1,0,0,156.19,93.99,0,0,0,1,0,2,0,93.99,0,156.19
93934,latoyarodriguez@example.org,Kelly,Jones,Student,18,19 & below,1,250,250,0,0,24-10-2021,24-10-2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,1,0,0,0,250,0,0,1,0,0,0,250,0
93955,genedixon@example.org,Stephanie,Griffin,Clerical,23,20-29,1,250,250,0,0,24-10-2021,24-10-2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,1,0,0,0,250,0,0,0,1,0,0,0,250
94157,zavalakelly@example.com,William,Ball,Professional,26,20-29,2,249.98,124.99,9.98,4.99,25-09-2020,01-04-2021,94,207,0,0,0,1,1,0,0,0,0,0,104.99,144.99,0,0,1,0,0,1,104.99,0,0,144.99,0,0,2,0,0,0,249.98,0
94215,mitchellemily@example.org,Stephanie,Keller,Home Maker,25,20-29,3,249.97,83.32,16.97,5.66,04-05-2021,24-10-2021,57.67,1,0,1,0,0,0,0,2,0,104.99,0,0,0,0,144.98,1,0,1,1,104.99,0,93.99,50.99,1,1,0,1,104.99,50.99,0,93.99
94346,dwalters@example.org,Mike,Hays,Doctor,54,50 and above,3,249.19,83.06,7.99,2.66,08-09-2019,01-04-2021,190.33,207,0,0,0,2,0,0,1,0,0,0,170.19,0,0,79,1,1,0,1,29.19,79,0,141,0,1,1,1,0,29.19,79,141
94506,nicholasjones@example.net,Pamela,Bell,Lawyer,56,50 and above,1,248.99,248.99,5.99,5.99,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,248.99,0,0,0,1,0,0,0,248.99,0,0,0,1,0,0,0,248.99,0,0,0
94563,brodriguez@example.com,Robert,Johnston,Student,25,20-29,3,248.98,82.99,9.98,3.33,06-03-2021,01-04-2021,8.67,207,0,0,0,1,0,2,0,0,0,0,49.99,0,198.99,0,2,1,0,0,134.99,113.99,0,0,0,1,1,1,0,49.99,113.99,85
94672,alexanderprince@example.org,Rebecca,Johnson,Clerical,17,19 & below,2,248.48,124.24,10.98,5.49,15-07-2016,01-04-2021,860.5,207,0,0,0,1,1,0,0,0,0,0,207.49,40.99,0,0,1,1,0,0,207.49,40.99,0,0,0,1,1,0,0,40.99,207.49,0
94786,allengeorge@example.org,Christine,Raymond,Home Maker,31,30-39,3,248.08,82.69,10.98,3.66,10-08-2021,24-10-2021,25,1,0,2,0,0,0,0,1,0,103.09,0,0,0,0,144.99,0,2,0,1,0,103.09,0,144.99,0,0,1,2,0,0,144.99,103.09
94832,emilyvasquez@example.org,Gregory,Brown,Lawyer,27,20-29,2,247.99,124,7.99,4,05-09-2021,24-10-2021,24.5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,247.99,1,0,0,1,146.99,0,0,101,0,1,0,1,0,146.99,0,101
94889,garciajohn@example.net,Adrian,White,Blue-Collar,53,50 and above,2,247.98,123.99,10.98,5.49,02-07-2020,01-04-2021,136.5,207,0,0,0,2,0,0,0,0,0,0,247.98,0,0,0,2,0,0,0,247.98,0,0,0,0,0,0,2,0,0,0,247.98
95001,dianeswanson@example.com,John,Mendez,Student,19,19 & below,1,247.5,247.5,1,1,24-10-2021,24-10-2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,247.5,0,0,0,1,0,0,0,247.5,0,1,0,0,0,247.5,0,0
95029,anthonyhendrix@example.com,Melissa,Johnson,Doctor,60,50 and above,2,247.48,123.74,9.98,4.99,07-03-2021,01-04-2021,12.5,207,0,0,0,1,0,0,1,0,0,0,153.49,0,0,93.99,2,0,0,0,247.48,0,0,0,0,1,0,1,0,153.49,0,93.99
95031,joseph78@example.org,Julie,Smith,Professional,28,20-29,2,247.48,123.74,12.98,6.49,11-01-2021,24-10-2021,143,1,1,0,0,0,0,0,1,63.99,0,0,0,0,0,183.49,0,1,0,1,0,63.99,0,183.49,0,1,1,0,0,183.49,63.99,0
95095,courtneybryant@example.net,Tanya,Howell,Professional,48,40-49,2,247.09,123.55,4.99,2.5,06-12-2014,06-04-2021,1156.5,202,0,1,0,0,0,1,0,0,103.99,0,0,0,143.1,0,2,0,0,0,247.09,0,0,0,0,1,1,0,0,103.99,143.1,0
95150,yvette25@example.net,Jennifer,Wilcox,Lawyer,61,50 and above,1,246.99,246.99,5.99,5.99,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,246.99,0,0,0,1,0,0,0,246.99,0,0,0,0,0,0,1,0,0,0,246.99
95235,ygreer@example.com,Maurice,Rose,Lawyer,23,20-29,2,246.98,123.49,9.98,4.99,18-11-2020,24-10-2021,170,1,0,0,1,0,0,0,1,0,0,164.99,0,0,0,81.99,0,0,1,1,0,0,164.99,81.99,0,0,1,1,0,0,164.99,81.99
95291,ramirezdave@example.org,Kelly,Joseph,Lawyer,62,50 and above,3,246.68,82.23,10.98,3.66,06-04-2020,01-04-2021,120,207,1,0,0,2,0,0,0,129.99,0,0,116.69,0,0,0,3,0,0,0,246.68,0,0,0,2,1,0,0,116.69,129.99,0,0
95491,gloverkristina@example.net,Dustin,Drake,Clerical,58,50 and above,1,245.99,245.99,5.99,5.99,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,245.99,0,0,0,1,0,0,0,245.99,0,0,0,0,0,1,0,0,0,245.99,0
95527,zacharygrant@example.org,Michelle,Kline,Professional,52,50 and above,1,245.99,245.99,5.99,5.99,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,245.99,0,0,0,1,0,0,0,245.99,0,0,0,0,1,0,0,0,245.99,0,0
95576,charlestorres@example.org,Mark,Carter,Blue-Collar,20,20-29,2,245.98,122.99,10.98,5.49,21-06-2018,24-10-2021,610.5,1,0,0,0,1,0,0,1,0,0,0,74.99,0,0,170.99,0,0,1,1,0,0,74.99,170.99,0,0,2,0,0,0,245.98,0
95812,christina86@example.org,Harold,Jones,Professional,44,40-49,3,245.03,81.68,16.93,5.64,29-01-2015,30-04-2021,761,178,0,0,0,1,2,0,0,0,0,0,63.95,181.08,0,0,0,0,0,3,0,0,0,245.03,0,0,1,2,0,0,94.99,150.04
95852,richard54@example.com,James,Bennett,Home Maker,54,50 and above,1,245,245,0,0,01-04-2021,01-04-2021,0,207,0,0,0,1,0,0,0,0,0,0,245,0,0,0,1,0,0,0,245,0,0,0,0,0,0,1,0,0,0,245
95921,ayoder@example.org,Brian,Phelps,Blue-Collar,58,50 and above,4,244.99,61.25,4.99,1.25,01-04-2021,01-04-2021,0,207,0,0,0,4,0,0,0,0,0,0,244.99,0,0,0,4,0,0,0,244.99,0,0,0,0,0,0,4,0,0,0,244.99
96061,zortiz@example.net,Robin,Russell,Home Maker,30,30-39,3,244.98,81.66,9.98,3.33,15-05-2021,24-10-2021,54,1,1,0,0,0,0,1,1,100,0,0,0,0,69.99,74.99,1,1,0,1,100,69.99,0,74.99,0,0,2,1,0,0,144.98,100
96119,maguilar@example.com,Lindsay,Clarke,Home Maker,21,20-29,3,244.97,81.66,16.97,5.66,04-03-2020,24-10-2021,199.67,1,0,0,1,0,1,0,1,0,0,33.99,0,83.99,0,126.99,2,0,0,1,117.98,0,0,126.99,0,0,2,1,0,0,210.98,33.99
96136,davisallen@example.com,Lauren,Hernandez,Clerical,44,40-49,2,244.95,122.48,4.95,2.48,04-06-2014,10-06-2021,1281.5,137,0,0,1,1,0,0,0,0,0,34.95,210,0,0,0,1,1,0,0,34.95,210,0,0,0,0,1,1,0,0,34.95,210
96210,lauren10@example.net,Maria,Jones,Blue-Collar,58,50 and above,2,244.48,122.24,9.98,4.99,27-12-2020,01-04-2021,47.5,207,0,0,0,1,0,0,1,0,0,0,90.49,0,0,153.99,1,0,0,1,90.49,0,0,153.99,0,1,1,0,0,153.99,90.49,0
96285,ashley55@example.net,Kevin,Simmons,Student,25,20-29,2,244.14,122.07,9.94,4.97,28-03-2015,05-09-2021,1176.5,50,0,0,0,0,0,1,1,0,0,0,0,0,69.95,174.19,1,0,0,1,174.19,0,0,69.95,0,1,1,0,0,69.95,174.19,0
96291,ptorres@example.com,Christine,White,Home Maker,20,20-29,2,244.08,122.04,11.98,5.99,15-09-2020,01-04-2021,99,207,0,1,0,1,0,0,0,0,130.99,0,113.09,0,0,0,1,1,0,0,113.09,130.99,0,0,0,0,2,0,0,0,244.08,0
96303,cparsons@example.net,Margaret,King,Student,19,19 & below,2,244.08,122.04,10.98,5.49,05-10-2020,01-04-2021,89,207,1,0,0,1,0,0,0,139.99,0,0,104.09,0,0,0,2,0,0,0,244.08,0,0,0,0,0,0,2,0,0,0,244.08
96426,cjohnson@example.net,Amanda,White,Clerical,55,50 and above,2,243.98,121.99,9.98,4.99,22-02-2021,01-04-2021,19,207,1,0,0,1,0,0,0,108.49,0,0,135.49,0,0,0,1,0,1,0,135.49,0,108.49,0,0,0,1,1,0,0,108.49,135.49
96547,kelseychen@example.org,Jose,Wood,Home Maker,23,20-29,4,243.57,60.89,14.97,3.74,11-01-2021,01-04-2021,20,207,2,0,0,1,0,1,0,108.49,0,0,71.59,0,63.49,0,1,2,1,0,71.59,108.49,63.49,0,0,0,2,2,0,0,135.08,108.49
96593,seththompson@example.com,Samuel,Foster,Professional,28,20-29,4,243.38,60.85,9.98,2.5,12-09-2020,24-10-2021,101.75,1,0,1,0,0,1,1,1,0,66.59,0,0,41.65,84.99,50.15,1,2,0,1,66.59,126.64,0,50.15,0,4,0,0,0,243.38,0,0
96655,jacksonvictor@example.org,Ann,Rowe,Blue-Collar,57,50 and above,2,243.08,121.54,9.98,4.99,24-03-2021,01-04-2021,4,207,0,0,1,1,0,0,0,0,0,112.99,130.09,0,0,0,1,0,0,1,130.09,0,0,112.99,0,0,2,0,0,0,243.08,0
96678,trichardson@example.com,Maria,Robles,Blue-Collar,29,20-29,1,243,243,0,0,24-10-2021,24-10-2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,243,0,0,0,1,0,0,0,243,0,1,0,0,0,243,0,0
96772,bradleyjeremy@example.net,Dennis,Gordon,Student,19,19 & below,2,242.98,121.49,10.98,5.49,25-09-2020,01-04-2021,94,207,0,0,0,1,1,0,0,0,0,0,105.99,136.99,0,0,1,0,0,1,105.99,0,0,136.99,0,1,0,1,0,105.99,0,136.99
